language,id,name,region,country,gender,url
kiswahili,2403,kiswahili10,hola,kenya,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2403
kiswahili,2575,kiswahili11,mombasa,kenya,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2575
klao,1760,kru1,margibi,liberia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1760
konkani,438,konkani1,"hyderabad, andhra pradesh",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=438
konkani,2210,konkani2,"manipal, karnataka",india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2210
konkani,2302,konkani3,bombay,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2302
korean,238,korean1,ui jong bu,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=238
korean,239,korean2,taegu,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=239
korean,240,korean3,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=240
korean,241,korean4,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=241
korean,242,korean5,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=242
korean,243,korean6,sunchun,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=243
korean,244,korean7,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=244
korean,452,korean8,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=452
korean,474,korean9,taejon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=474
korean,483,korean10,gwangju,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=483
korean,559,korean11,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=559
korean,608,korean12,sokcho,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=608
korean,759,korean13,pusan,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=759
korean,892,korean14,kota kinabalu,malaysia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=892
korean,1005,korean15,pusan,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1005
korean,1006,korean16,nonsan,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1006
korean,1007,korean17,cheju-do,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1007
korean,1117,korean18,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1117
korean,1118,korean19,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1118
korean,1126,korean20,inchon,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1126
korean,1142,korean21,ulsan,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1142
korean,1145,korean22,inchon,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1145
korean,1196,korean23,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1196
korean,1370,korean24,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1370
korean,1386,korean25,"anseong, kyong gi",south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1386
korean,1507,korean26,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1507
korean,1624,korean27,haenam,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1624
korean,1663,korean28,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1663
korean,1687,korean29,masan,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1687
korean,1690,korean30,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1690
korean,1696,korean31,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1696
korean,1715,korean32,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1715
korean,1722,korean33,seongnam,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1722
korean,1814,korean34,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1814
korean,1815,korean35,gwangju,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1815
korean,1838,korean36,taegu,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1838
korean,1843,korean37,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1843
korean,1848,korean38,inchon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1848
korean,1862,korean39,pusan,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1862
korean,1943,korean40,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1943
korean,1946,korean41,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1946
korean,1950,korean42,"bayside, new york",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1950
korean,1952,korean43,taejon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1952
korean,1971,korean44,inchon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1971
korean,1982,korean45,inchon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1982
korean,2015,korean46,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2015
korean,2058,korean47,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2058
korean,2075,korean48,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2075
korean,2098,korean49,an yang,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2098
korean,2133,korean50,taejon,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2133
korean,2134,korean51,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2134
korean,2158,korean52,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2158
korean,2244,korean53,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2244
korean,2262,korean54,pohang,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2262
korean,2263,korean55,kimpo,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2263
korean,2264,korean56,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2264
korean,2265,korean57,suwon,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2265
korean,2266,korean58,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2266
korean,2267,korean59,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2267
korean,2269,korean60,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2269
korean,2270,korean61,taegu,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2270
korean,2271,korean62,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2271
korean,2272,korean63,taejon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2272
korean,2276,korean64,gwangju,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2276
korean,2277,korean65,gwangju,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2277
korean,2278,korean66,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2278
korean,2283,korean67,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2283
korean,2290,korean68,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2290
korean,2296,korean69,inchon,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2296
korean,2307,korean70,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2307
korean,2322,korean71,pusan,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2322
korean,2324,korean72,inchon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2324
korean,2329,korean73,changwon,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2329
korean,2346,korean74,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2346
korean,2412,korean75,bucheon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2412
korean,2457,korean76,"chuncheon, gangwon-do",south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2457
korean,2480,korean77,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2480
korean,2484,korean78,inchon,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2484
korean,2487,korean79,anseong,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2487
korean,2490,korean80,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2490
korean,2505,korean81,jeonju,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2505
korean,2515,korean82,pusan,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2515
korean,2516,korean83,pusan,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2516
korean,2517,korean84,inchon,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2517
korean,2518,korean85,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2518
korean,2519,korean86,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2519
korean,2520,korean87,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2520
korean,2534,korean88,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2534
korean,2576,korean89,seoul,south korea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2576
korean,2605,korean90,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2605
korean,2685,korean91,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2685
korean,2737,korean92,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2737
korean,2777,korean93,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2777
korean,2781,korean94,gwangju,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2781
korean,2790,korean95,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2790
korean,2838,korean96,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2838
korean,2930,korean97,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2930
krio,245,krio1,freetown,sierra leone,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=245
krio,431,krio2,freetown,sierra leone,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=431
krio,1095,krio3,freetown,sierra leone,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1095
krio,1106,krio4,freetown,sierra leone,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1106
krio,1140,krio5,freetown,sierra leone,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1140
krio,2031,krio6,freetown,sierra leone,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2031
kurdi,246,kurdish1,arbil,iraq,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=246
kurdi,669,kurdish2,"hawler, kurdistan",iraq,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=669
kurdi,809,kurdish3,sulaymaniyah,iraq,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=809
kurdi,1098,kurdish4,kirkuk,iraq,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1098
kurdish,1180,kurdish5,sulaymaniyah,iraq,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1180
kurdish,1197,kurdish6,sulaymaniyah,iraq,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1197
kurdish,1318,kurdish7,sanandaj,iran,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1318
kurdish,1731,kurdish8,sulaymaniyah,iraq,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1731
kurdish,1766,kurdish9,sulaymaniyah,iraq,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1766
kurdish,1767,kurdish10,sulaymaniyah,iraq,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1767
lamaholot,247,lamaholot1,"leworook, nusa tenggara",indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=247
lamotrekese,432,lamotrekese1,lamotrek island,federated states of micronesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=432
lao,248,lao1,savannakhet,laos,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=248
lao,249,lao2,vientiane,laos,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=249
lao,2007,lao3,pakxe,laos,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2007
latvian,250,latvian1,riga,latvia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=250
latvian,964,latvian2,riga,latvia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=964
